Variable,Municipality,Time,Value
hydro_prod,Mellerud,2017,21057.0
hydro_prod,Lilla Edet,2017,153455.0
hydro_prod,Mark,2017,73864.0
hydro_prod,Svenljunga,2017,60842.0
hydro_prod,Herrljunga,2017,1107.0
hydro_prod,Vara,2017,1274.8
hydro_prod,Götene,2017,0.0
hydro_prod,Tibro,2017,1984.6666666666667
hydro_prod,Töreboda,2017,0.0
hydro_prod,Göteborg,2017,3092.0
hydro_prod,Mölndal,2017,0.0
hydro_prod,Kungälv,2017,0.0
hydro_prod,Lysekil,2017,0.0
hydro_prod,Uddevalla,2017,3609.0
hydro_prod,Strömstad,2017,0.0
hydro_prod,Vänersborg,2017,115762.0
hydro_prod,Trollhättan,2017,868216.0
hydro_prod,Alingsås,2017,8010.0
hydro_prod,Borås,2017,26076.0
hydro_prod,Ulricehamn,2017,0.0
hydro_prod,Åmål,2017,3794.5
hydro_prod,Mariestad,2017,9007.0
hydro_prod,Lidköping,2017,4171.0
hydro_prod,Skara,2017,3108.0
hydro_prod,Skövde,2017,2615.0
hydro_prod,Hjo,2017,2672.0
hydro_prod,Tidaholm,2017,1603.142857142857
hydro_prod,Falköping,2017,874.0
hydro_prod,Kil,2017,7394.0
hydro_prod,Eda,2017,43093.0
hydro_prod,Torsby,2017,805073.0
hydro_prod,Storfors,2017,4733.0
hydro_prod,Hammarö,2017,0.0
hydro_prod,Munkfors,2017,199147.0
hydro_prod,Forshaga,2017,138932.0
hydro_prod,Grums,2017,0.0
hydro_prod,Årjäng,2017,8995.0
hydro_prod,Sunne,2017,113647.0
hydro_prod,Karlstad,2017,31724.285714285714
hydro_prod,Kristinehamn,2017,407.0
hydro_prod,Filipstad,2017,47579.0
hydro_prod,Hagfors,2017,608713.0
hydro_prod,Arvika,2017,101780.0
hydro_prod,Säffle,2017,15349.5
hydro_prod,Lekeberg,2017,3133.0
hydro_prod,Laxå,2017,1804.0
hydro_prod,Hallsberg,2017,299.3333333333333
hydro_prod,Degerfors,2017,58871.0
hydro_prod,Hällefors,2017,51132.0
hydro_prod,Ljusnarsberg,2017,21990.0
hydro_prod,Örebro,2017,6482.0
hydro_prod,Kumla,2017,0.0
hydro_prod,Askersund,2017,520.0
hydro_prod,Karlskoga,2017,126747.0
hydro_prod,Nora,2017,23687.0
hydro_prod,Lindesberg,2017,61796.0
hydro_prod,Skinnskatteberg,2017,8863.0
hydro_prod,Surahammar,2017,21957.0
hydro_prod,Kungsör,2017,1090.0
hydro_prod,Hallstahammar,2017,49285.0
hydro_prod,Norberg,2017,193.5
hydro_prod,Västerås,2017,5312.0
hydro_prod,Sala,2017,0.0
hydro_prod,Fagersta,2017,7590.0
hydro_prod,Köping,2017,12147.0
hydro_prod,Arboga,2017,14748.0
hydro_prod,Vansbro,2017,114671.0
hydro_prod,Malung,2017,132334.8
hydro_prod,Gagnef,2017,245721.0
hydro_prod,Leksand,2017,96834.83333333333
hydro_prod,Rättvik,2017,14629.0
hydro_prod,Orsa,2017,71707.0
hydro_prod,Älvdalen,2017,1047785.0
hydro_prod,Smedjebacken,2017,34974.333333333336
hydro_prod,Mora,2017,151059.0
hydro_prod,Falun,2017,39055.0
hydro_prod,Borlänge,2017,726265.0
hydro_prod,Säter,2017,432815.0
hydro_prod,Hedemora,2017,0.0
hydro_prod,Avesta,2017,356033.0
hydro_prod,Ludvika,2017,31796.0
hydro_prod,Ockelbo,2017,8791.0
hydro_prod,Hofors,2017,3780.0
hydro_prod,Ovanåker,2017,145874.0
hydro_prod,Nordanstig,2017,6865.5
hydro_prod,Ljusdal,2017,496276.0
hydro_prod,Gävle,2017,57065.333333333336
hydro_prod,Sandviken,2017,16189.0
hydro_prod,Söderhamn,2017,632315.0
hydro_prod,Bollnäs,2017,916007.6
hydro_prod,Hudiksvall,2017,65756.0
hydro_prod,Ånge,2017,825677.0
hydro_prod,Timrå,2017,764873.0
hydro_prod,Härnösand,2017,2.0
hydro_prod,Sundsvall,2017,790181.0
hydro_prod,Kramfors,2017,1068.0
hydro_prod,Sollefteå,2017,7543521.2
hydro_prod,Örnsköldsvik,2017,315063.5
hydro_prod,Ragunda,2017,6177858.0
hydro_prod,Bräcke,2017,1185.0
hydro_prod,Krokom,2017,1403954.0
hydro_prod,Strömsund,2017,1849859.0
hydro_prod,Åre,2017,1073678.25
hydro_prod,Berg,2017,550826.0
hydro_prod,Härjedalen,2017,1627191.0
hydro_prod,Östersund,2017,69502.0
hydro_prod,Nordmaling,2017,18601.0
hydro_prod,Bjurholm,2017,0.0
hydro_prod,Vindeln,2017,508070.0
hydro_prod,Robertsfors,2017,39732.0
hydro_prod,Norsjö,2017,1453948.0
hydro_prod,Malå,2017,819425.0
hydro_prod,Storuman,2017,2243658.0
hydro_prod,Sorsele,2017,794.0
hydro_prod,Dorotea,2017,0.0
hydro_prod,Vännäs,2017,1129211.0
hydro_prod,Vilhelmina,2017,642833.0
hydro_prod,Åsele,2017,417203.5
hydro_prod,Umeå,2017,2269136.0
hydro_prod,Lycksele,2017,1415781.0
hydro_prod,Skellefteå,2017,1699153.857142857
hydro_prod,Arvidsjaur,2017,0.0
hydro_prod,Arjeplog,2017,379841.0
hydro_prod,Jokkmokk,2017,10213519.0
hydro_prod,Överkalix,2017,0.0
hydro_prod,Kalix,2017,0.0
hydro_prod,Övertorneå,2017,1054.0
hydro_prod,Pajala,2017,0.0
hydro_prod,Gällivare,2017,1718492.0
hydro_prod,Älvsbyn,2017,0.0
hydro_prod,Luleå,2017,0.0
hydro_prod,Piteå,2017,231815.0
hydro_prod,Boden,2017,1636655.0
hydro_prod,Haparanda,2017,0.0
hydro_prod,Kiruna,2017,0.0
crop_yield_total,Ale,2018,5.432323232323232
crop_yield_total,Alingsås,2018,5.432323232323232
crop_yield_total,Bengtsfors,2018,5.432323232323232
crop_yield_total,Bollebygd,2018,5.432323232323232
crop_yield_total,Borås,2018,5.432323232323232
crop_yield_total,Dals-Ed,2018,5.432323232323232
crop_yield_total,Essunga,2018,5.432323232323232
crop_yield_total,Falköping,2018,5.432323232323232
crop_yield_total,Färgelanda,2018,5.432323232323232
crop_yield_total,Grästorp,2018,5.432323232323232
crop_yield_total,Gullspång,2018,5.432323232323232
crop_yield_total,Göteborg,2018,5.432323232323232
crop_yield_total,Götene,2018,5.432323232323232
crop_yield_total,Herrljunga,2018,5.432323232323232
crop_yield_total,Hjo,2018,5.432323232323232
crop_yield_total,Härryda,2018,5.432323232323232
crop_yield_total,Karlsborg,2018,5.432323232323232
crop_yield_total,Kungälv,2018,5.432323232323232
crop_yield_total,Lerum,2018,5.432323232323232
crop_yield_total,Lidköping,2018,5.432323232323232
crop_yield_total,Lilla Edet,2018,5.432323232323232
crop_yield_total,Lysekil,2018,5.432323232323232
crop_yield_total,Mariestad,2018,5.432323232323232
crop_yield_total,Mark,2018,5.432323232323232
crop_yield_total,Mellerud,2018,5.432323232323232
crop_yield_total,Munkedal,2018,5.432323232323232
crop_yield_total,Mölndal,2018,5.432323232323232
crop_yield_total,Orust,2018,5.432323232323232
crop_yield_total,Partille,2018,5.432323232323232
crop_yield_total,Skara,2018,5.432323232323232
crop_yield_total,Skövde,2018,5.432323232323232
crop_yield_total,Sotenäs,2018,5.432323232323232
crop_yield_total,Stenungsund,2018,5.432323232323232
crop_yield_total,Strömstad,2018,5.432323232323232
crop_yield_total,Svenljunga,2018,5.432323232323232
crop_yield_total,Tanum,2018,5.432323232323232
crop_yield_total,Tibro,2018,5.432323232323232
crop_yield_total,Tidaholm,2018,5.432323232323232
crop_yield_total,Tjörn,2018,5.432323232323232
crop_yield_total,Tranemo,2018,5.432323232323232
crop_yield_total,Trollhättan,2018,5.432323232323232
crop_yield_total,Töreboda,2018,5.432323232323232
crop_yield_total,Uddevalla,2018,5.432323232323232
crop_yield_total,Ulricehamn,2018,5.432323232323232
crop_yield_total,Vara,2018,5.432323232323232
crop_yield_total,Vänersborg,2018,5.432323232323232
crop_yield_total,Vårgårda,2018,5.432323232323232
crop_yield_total,Åmål,2018,5.432323232323232
crop_yield_total,Öckerö,2018,5.432323232323232
crop_yield_total,Alvesta,2018,8.909090909090908
crop_yield_total,Lessebo,2018,8.909090909090908
crop_yield_total,Ljungby,2018,8.909090909090908
crop_yield_total,Markaryd,2018,8.909090909090908
crop_yield_total,Tingsryd,2018,8.909090909090908
crop_yield_total,Uppvidinge,2018,8.909090909090908
crop_yield_total,Växjö,2018,8.909090909090908
crop_yield_total,Älmhult,2018,8.909090909090908
crop_yield_total,Aneby,2018,3.9130434782608696
crop_yield_total,Eksjö,2018,3.9130434782608696
crop_yield_total,Gislaved,2018,3.9130434782608696
crop_yield_total,Gnosjö,2018,3.9130434782608696
crop_yield_total,Habo,2018,3.9130434782608696
crop_yield_total,Jönköping,2018,3.9130434782608696
crop_yield_total,Mullsjö,2018,3.9130434782608696
crop_yield_total,Nässjö,2018,3.9130434782608696
crop_yield_total,Sävsjö,2018,3.9130434782608696
crop_yield_total,Tranås,2018,3.9130434782608696
crop_yield_total,Vaggeryd,2018,3.9130434782608696
crop_yield_total,Vetlanda,2018,3.9130434782608696
crop_yield_total,Värnamo,2018,3.9130434782608696
crop_yield_total,Arboga,2018,3.4950773558368495
crop_yield_total,Fagersta,2018,3.4950773558368495
crop_yield_total,Hallstahammar,2018,3.4950773558368495
crop_yield_total,Kungsör,2018,3.4950773558368495
crop_yield_total,Köping,2018,3.4950773558368495
crop_yield_total,Norberg,2018,3.4950773558368495
crop_yield_total,Sala,2018,3.4950773558368495
crop_yield_total,Skinnskatteberg,2018,3.4950773558368495
crop_yield_total,Surahammar,2018,3.4950773558368495
crop_yield_total,Västerås,2018,3.4950773558368495
crop_yield_total,Arvika,2018,3.6267605633802815
crop_yield_total,Eda,2018,3.6267605633802815
crop_yield_total,Filipstad,2018,3.6267605633802815
crop_yield_total,Forshaga,2018,3.6267605633802815
crop_yield_total,Grums,2018,3.6267605633802815
crop_yield_total,Hagfors,2018,3.6267605633802815
crop_yield_total,Hammarö,2018,3.6267605633802815
crop_yield_total,Karlstad,2018,3.6267605633802815
crop_yield_total,Kil,2018,3.6267605633802815
crop_yield_total,Kristinehamn,2018,3.6267605633802815
crop_yield_total,Munkfors,2018,3.6267605633802815
crop_yield_total,Storfors,2018,3.6267605633802815
crop_yield_total,Sunne,2018,3.6267605633802815
crop_yield_total,Säffle,2018,3.6267605633802815
crop_yield_total,Torsby,2018,3.6267605633802815
crop_yield_total,Årjäng,2018,3.6267605633802815
crop_yield_total,Askersund,2018,4.975806451612903
crop_yield_total,Degerfors,2018,4.975806451612903
crop_yield_total,Hallsberg,2018,4.975806451612903
crop_yield_total,Hällefors,2018,4.975806451612903
crop_yield_total,Karlskoga,2018,4.975806451612903
crop_yield_total,Kumla,2018,4.975806451612903
crop_yield_total,Laxå,2018,4.975806451612903
crop_yield_total,Lekeberg,2018,4.975806451612903
crop_yield_total,Lindesberg,2018,4.975806451612903
crop_yield_total,Ljusnarsberg,2018,4.975806451612903
crop_yield_total,Nora,2018,4.975806451612903
crop_yield_total,Örebro,2018,4.975806451612903
crop_yield_total,Avesta,2018,2.1794871794871793
crop_yield_total,Borlänge,2018,2.1794871794871793
crop_yield_total,Falun,2018,2.1794871794871793
crop_yield_total,Gagnef,2018,2.1794871794871793
crop_yield_total,Hedemora,2018,2.1794871794871793
crop_yield_total,Leksand,2018,2.1794871794871793
crop_yield_total,Ludvika,2018,2.1794871794871793
crop_yield_total,Malung,2018,2.1794871794871793
crop_yield_total,Mora,2018,2.1794871794871793
crop_yield_total,Orsa,2018,2.1794871794871793
crop_yield_total,Rättvik,2018,2.1794871794871793
crop_yield_total,Smedjebacken,2018,2.1794871794871793
crop_yield_total,Säter,2018,2.1794871794871793
crop_yield_total,Vansbro,2018,2.1794871794871793
crop_yield_total,Älvdalen,2018,2.1794871794871793
crop_yield_total,Bjuv,2018,5.008004268943436
crop_yield_total,Bromölla,2018,5.008004268943436
crop_yield_total,Burlöv,2018,5.008004268943436
crop_yield_total,Båstad,2018,5.008004268943436
crop_yield_total,Eslöv,2018,5.008004268943436
crop_yield_total,Helsingborg,2018,5.008004268943436
crop_yield_total,Hässleholm,2018,5.008004268943436
crop_yield_total,Höganäs,2018,5.008004268943436
crop_yield_total,Hörby,2018,5.008004268943436
crop_yield_total,Höör,2018,5.008004268943436
crop_yield_total,Klippan,2018,5.008004268943436
crop_yield_total,Kristianstad,2018,5.008004268943436
crop_yield_total,Kävlinge,2018,5.008004268943436
crop_yield_total,Landskrona,2018,5.008004268943436
crop_yield_total,Lomma,2018,5.008004268943436
crop_yield_total,Lund,2018,5.008004268943436
crop_yield_total,Malmö,2018,5.008004268943436
crop_yield_total,Osby,2018,5.008004268943436
crop_yield_total,Perstorp,2018,5.008004268943436
crop_yield_total,Simrishamn,2018,5.008004268943436
crop_yield_total,Sjöbo,2018,5.008004268943436
crop_yield_total,Skurup,2018,5.008004268943436
crop_yield_total,Staffanstorp,2018,5.008004268943436
crop_yield_total,Svalöv,2018,5.008004268943436
crop_yield_total,Svedala,2018,5.008004268943436
crop_yield_total,Tomelilla,2018,5.008004268943436
crop_yield_total,Trelleborg,2018,5.008004268943436
crop_yield_total,Vellinge,2018,5.008004268943436
crop_yield_total,Ystad,2018,5.008004268943436
crop_yield_total,Ängelholm,2018,5.008004268943436
crop_yield_total,Åstorp,2018,5.008004268943436
crop_yield_total,Örkelljunga,2018,5.008004268943436
crop_yield_total,Östra Göinge,2018,5.008004268943436
crop_yield_total,Bollnäs,2018,9.571428571428571
crop_yield_total,Gävle,2018,9.571428571428571
crop_yield_total,Hofors,2018,9.571428571428571
crop_yield_total,Hudiksvall,2018,9.571428571428571
crop_yield_total,Ljusdal,2018,9.571428571428571
crop_yield_total,Nordanstig,2018,9.571428571428571
crop_yield_total,Ockelbo,2018,9.571428571428571
crop_yield_total,Ovanåker,2018,9.571428571428571
crop_yield_total,Sandviken,2018,9.571428571428571
crop_yield_total,Söderhamn,2018,9.571428571428571
crop_yield_total,Borgholm,2018,4.68218442256043
crop_yield_total,Emmaboda,2018,4.68218442256043
crop_yield_total,Hultsfred,2018,4.68218442256043
crop_yield_total,Högsby,2018,4.68218442256043
crop_yield_total,Kalmar,2018,4.68218442256043
crop_yield_total,Mönsterås,2018,4.68218442256043
crop_yield_total,Mörbylånga,2018,4.68218442256043
crop_yield_total,Nybro,2018,4.68218442256043
crop_yield_total,Oskarshamn,2018,4.68218442256043
crop_yield_total,Torsås,2018,4.68218442256043
crop_yield_total,Vimmerby,2018,4.68218442256043
crop_yield_total,Västervik,2018,4.68218442256043
crop_yield_total,Botkyrka,2018,3.8807260155574763
crop_yield_total,Danderyd,2018,3.8807260155574763
crop_yield_total,Ekerö,2018,3.8807260155574763
crop_yield_total,Haninge,2018,3.8807260155574763
crop_yield_total,Huddinge,2018,3.8807260155574763
crop_yield_total,Järfälla,2018,3.8807260155574763
crop_yield_total,Lidingö,2018,3.8807260155574763
crop_yield_total,Nacka,2018,3.8807260155574763
crop_yield_total,Norrtälje,2018,3.8807260155574763
crop_yield_total,Nykvarn,2018,3.8807260155574763
crop_yield_total,Nynäshamn,2018,3.8807260155574763
crop_yield_total,Salem,2018,3.8807260155574763
crop_yield_total,Sigtuna,2018,3.8807260155574763
crop_yield_total,Sollentuna,2018,3.8807260155574763
crop_yield_total,Solna,2018,3.8807260155574763
crop_yield_total,Stockholm,2018,3.8807260155574763
crop_yield_total,Sundbyberg,2018,3.8807260155574763
crop_yield_total,Södertälje,2018,3.8807260155574763
crop_yield_total,Tyresö,2018,3.8807260155574763
crop_yield_total,Täby,2018,3.8807260155574763
crop_yield_total,Upplands Väsby,2018,3.8807260155574763
crop_yield_total,Upplands-Bro,2018,3.8807260155574763
crop_yield_total,Vallentuna,2018,3.8807260155574763
crop_yield_total,Vaxholm,2018,3.8807260155574763
crop_yield_total,Värmdö,2018,3.8807260155574763
crop_yield_total,Österåker,2018,3.8807260155574763
crop_yield_total,Boxholm,2018,5.817652329749104
crop_yield_total,Finspång,2018,5.817652329749104
crop_yield_total,Kinda,2018,5.817652329749104
crop_yield_total,Linköping,2018,5.817652329749104
crop_yield_total,Mjölby,2018,5.817652329749104
crop_yield_total,Motala,2018,5.817652329749104
crop_yield_total,Norrköping,2018,5.817652329749104
crop_yield_total,Söderköping,2018,5.817652329749104
crop_yield_total,Vadstena,2018,5.817652329749104
crop_yield_total,Valdemarsvik,2018,5.817652329749104
crop_yield_total,Ydre,2018,5.817652329749104
crop_yield_total,Åtvidaberg,2018,5.817652329749104
crop_yield_total,Ödeshög,2018,5.817652329749104
crop_yield_total,Enköping,2018,3.779673590504451
crop_yield_total,Heby,2018,3.779673590504451
crop_yield_total,Håbo,2018,3.779673590504451
crop_yield_total,Knivsta,2018,3.779673590504451
crop_yield_total,Tierp,2018,3.779673590504451
crop_yield_total,Uppsala,2018,3.779673590504451
crop_yield_total,Älvkarleby,2018,3.779673590504451
crop_yield_total,Östhammar,2018,3.779673590504451
crop_yield_total,Eskilstuna,2018,4.26595269968764
crop_yield_total,Flen,2018,4.26595269968764
crop_yield_total,Gnesta,2018,4.26595269968764
crop_yield_total,Katrineholm,2018,4.26595269968764
crop_yield_total,Nyköping,2018,4.26595269968764
crop_yield_total,Oxelösund,2018,4.26595269968764
crop_yield_total,Strängnäs,2018,4.26595269968764
crop_yield_total,Trosa,2018,4.26595269968764
crop_yield_total,Vingåker,2018,4.26595269968764
crop_yield_total,Falkenberg,2018,3.9628040057224605
crop_yield_total,Halmstad,2018,3.9628040057224605
crop_yield_total,Hylte,2018,3.9628040057224605
crop_yield_total,Kungsbacka,2018,3.9628040057224605
crop_yield_total,Laholm,2018,3.9628040057224605
crop_yield_total,Varberg,2018,3.9628040057224605
crop_yield_total,Gotland,2018,3.2892998678996035
crop_yield_total,Karlshamn,2018,4.624505928853755
crop_yield_total,Karlskrona,2018,4.624505928853755
crop_yield_total,Olofström,2018,4.624505928853755
crop_yield_total,Ronneby,2018,4.624505928853755
crop_yield_total,Sölvesborg,2018,4.624505928853755
hydro_prod,Upplands Väsby,2018,0.0
hydro_prod,Vallentuna,2018,0.0
hydro_prod,Österåker,2018,0.0
hydro_prod,Värmdö,2018,0.0
hydro_prod,Järfälla,2018,0.0
hydro_prod,Ekerö,2018,0.0
hydro_prod,Huddinge,2018,0.0
hydro_prod,Botkyrka,2018,0.0
hydro_prod,Salem,2018,0.0
hydro_prod,Haninge,2018,0.0
hydro_prod,Tyresö,2018,1015.4285714285714
hydro_prod,Upplands-Bro,2018,0.0
hydro_prod,Nykvarn,2018,0.0
hydro_prod,Täby,2018,0.0
hydro_prod,Danderyd,2018,0.0
hydro_prod,Sollentuna,2018,0.0
hydro_prod,Stockholm,2018,0.0
hydro_prod,Södertälje,2018,0.0
hydro_prod,Nacka,2018,0.0
hydro_prod,Sundbyberg,2018,0.0
hydro_prod,Solna,2018,0.0
hydro_prod,Lidingö,2018,0.0
hydro_prod,Vaxholm,2018,0.0
hydro_prod,Norrtälje,2018,0.0
hydro_prod,Sigtuna,2018,0.0
hydro_prod,Nynäshamn,2018,0.0
hydro_prod,Håbo,2018,0.0
hydro_prod,Älvkarleby,2018,880798.0
hydro_prod,Knivsta,2018,0.0
hydro_prod,Heby,2018,0.0
hydro_prod,Tierp,2018,327133.0
hydro_prod,Uppsala,2018,0.0
hydro_prod,Enköping,2018,584.0
hydro_prod,Östhammar,2018,0.0
hydro_prod,Vingåker,2018,1243.0
hydro_prod,Gnesta,2018,0.0
hydro_prod,Nyköping,2018,12723.0
hydro_prod,Oxelösund,2018,0.0
hydro_prod,Flen,2018,0.0
hydro_prod,Katrineholm,2018,2651.0
hydro_prod,Eskilstuna,2018,21140.0
hydro_prod,Strängnäs,2018,154.66666666666666
hydro_prod,Trosa,2018,0.0
hydro_prod,Ödeshög,2018,0.0
hydro_prod,Ydre,2018,3174.0
hydro_prod,Kinda,2018,5964.0
hydro_prod,Boxholm,2018,19574.0
hydro_prod,Åtvidaberg,2018,2431.0
hydro_prod,Finspång,2018,10399.0
hydro_prod,Valdemarsvik,2018,224.0
hydro_prod,Linköping,2018,123993.0
hydro_prod,Norrköping,2018,102580.0
hydro_prod,Söderköping,2018,3827.0
hydro_prod,Motala,2018,52545.0
hydro_prod,Vadstena,2018,0.0
hydro_prod,Mjölby,2018,29430.0
hydro_prod,Aneby,2018,3357.0
hydro_prod,Gnosjö,2018,0.0
hydro_prod,Mullsjö,2018,916.5
hydro_prod,Habo,2018,3613.0
hydro_prod,Gislaved,2018,6819.625
hydro_prod,Vaggeryd,2018,1732.6666666666667
hydro_prod,Jönköping,2018,64839.5
hydro_prod,Nässjö,2018,316.0
hydro_prod,Värnamo,2018,16456.333333333332
hydro_prod,Sävsjö,2018,84.0
hydro_prod,Vetlanda,2018,18629.0
hydro_prod,Eksjö,2018,0.0
hydro_prod,Tranås,2018,0.0
hydro_prod,Uppvidinge,2018,2846.0
hydro_prod,Lessebo,2018,0.0
hydro_prod,Tingsryd,2018,42460.0
hydro_prod,Alvesta,2018,307.0
hydro_prod,Älmhult,2018,11358.333333333334
hydro_prod,Markaryd,2018,118646.0
hydro_prod,Växjö,2018,13550.0
hydro_prod,Ljungby,2018,23896.0
hydro_prod,Högsby,2018,24088.0
hydro_prod,Torsås,2018,198.0
hydro_prod,Mörbylånga,2018,0.0
hydro_prod,Hultsfred,2018,3399.0
hydro_prod,Mönsterås,2018,10589.0
hydro_prod,Emmaboda,2018,0.0
hydro_prod,Kalmar,2018,0.0
hydro_prod,Nybro,2018,2852.0
hydro_prod,Oskarshamn,2018,296.0
hydro_prod,Västervik,2018,18196.0
hydro_prod,Vimmerby,2018,833.0
hydro_prod,Borgholm,2018,0.0
hydro_prod,Gotland,2018,9.0
hydro_prod,Olofström,2018,1343.0
hydro_prod,Karlskrona,2018,670.0
hydro_prod,Ronneby,2018,33098.75
hydro_prod,Karlshamn,2018,26390.75
hydro_prod,Sölvesborg,2018,0.0
hydro_prod,Svalöv,2018,0.0
hydro_prod,Staffanstorp,2018,0.0
hydro_prod,Burlöv,2018,0.0
hydro_prod,Vellinge,2018,0.0
hydro_prod,Östra Göinge,2018,74006.0
hydro_prod,Örkelljunga,2018,0.0
hydro_prod,Bjuv,2018,0.0
hydro_prod,Kävlinge,2018,384.0
hydro_prod,Lomma,2018,0.0
hydro_prod,Svedala,2018,0.0
hydro_prod,Skurup,2018,0.0
hydro_prod,Sjöbo,2018,0.0
hydro_prod,Hörby,2018,0.0
hydro_prod,Höör,2018,0.0
hydro_prod,Tomelilla,2018,0.0
hydro_prod,Bromölla,2018,0.0
hydro_prod,Osby,2018,19800.0
hydro_prod,Perstorp,2018,372.0
hydro_prod,Klippan,2018,6305.0
hydro_prod,Åstorp,2018,0.0
hydro_prod,Båstad,2018,0.0
hydro_prod,Malmö,2018,0.0
hydro_prod,Lund,2018,0.0
hydro_prod,Landskrona,2018,0.0
hydro_prod,Helsingborg,2018,0.0
hydro_prod,Höganäs,2018,0.0
hydro_prod,Eslöv,2018,0.0
hydro_prod,Ystad,2018,0.0
hydro_prod,Trelleborg,2018,0.0
hydro_prod,Kristianstad,2018,17245.0
hydro_prod,Simrishamn,2018,0.0
hydro_prod,Ängelholm,2018,0.0
hydro_prod,Hässleholm,2018,2441.0
hydro_prod,Hylte,2018,83430.0
hydro_prod,Halmstad,2018,74020.0
hydro_prod,Laholm,2018,231505.0
hydro_prod,Falkenberg,2018,178900.0
hydro_prod,Varberg,2018,2073.0
hydro_prod,Kungsbacka,2018,1438.0
hydro_prod,Härryda,2018,1331.0
hydro_prod,Partille,2018,4566.0
hydro_prod,Öckerö,2018,0.0
hydro_prod,Stenungsund,2018,0.0
hydro_prod,Tjörn,2018,0.0
hydro_prod,Orust,2018,0.0
hydro_prod,Sotenäs,2018,0.0
hydro_prod,Munkedal,2018,9375.0
hydro_prod,Tanum,2018,0.0
hydro_prod,Dals-Ed,2018,0.0
hydro_prod,Färgelanda,2018,216.36363636363637
hydro_prod,Ale,2018,0.0
hydro_prod,Lerum,2018,15799.0
hydro_prod,Vårgårda,2018,5265.0
hydro_prod,Bollebygd,2018,3720.0
hydro_prod,Grästorp,2018,578.2
hydro_prod,Essunga,2018,248.0
hydro_prod,Karlsborg,2018,2446.0
hydro_prod,Gullspång,2018,88955.5
hydro_prod,Tranemo,2018,709.0
hydro_prod,Bengtsfors,2018,44832.0
hydro_prod,Mellerud,2018,26757.0
hydro_prod,Lilla Edet,2018,159279.0
hydro_prod,Mark,2018,52437.0
hydro_prod,Svenljunga,2018,51183.0
hydro_prod,Herrljunga,2018,1166.0
hydro_prod,Vara,2018,1089.0
hydro_prod,Götene,2018,0.0
hydro_prod,Tibro,2018,1189.0
hydro_prod,Töreboda,2018,0.0
hydro_prod,Göteborg,2018,2921.0
hydro_prod,Mölndal,2018,0.0
hydro_prod,Kungälv,2018,0.0
hydro_prod,Lysekil,2018,0.0
hydro_prod,Uddevalla,2018,3626.0
hydro_prod,Strömstad,2018,0.0
hydro_prod,Vänersborg,2018,132542.0
hydro_prod,Trollhättan,2018,858197.8
hydro_prod,Alingsås,2018,8243.0
hydro_prod,Borås,2018,18736.0
hydro_prod,Ulricehamn,2018,0.0
hydro_prod,Åmål,2018,4265.0
hydro_prod,Mariestad,2018,5964.0
hydro_prod,Lidköping,2018,4208.666666666667
hydro_prod,Skara,2018,3103.0
hydro_prod,Skövde,2018,2636.6666666666665
hydro_prod,Hjo,2018,2346.0
hydro_prod,Tidaholm,2018,1637.4285714285713
hydro_prod,Falköping,2018,0.0
hydro_prod,Kil,2018,14767.0
hydro_prod,Eda,2018,47172.0
hydro_prod,Torsby,2018,837410.5
hydro_prod,Storfors,2018,3493.0
hydro_prod,Hammarö,2018,0.0
hydro_prod,Munkfors,2018,204380.5
hydro_prod,Forshaga,2018,143228.33333333334
hydro_prod,Grums,2018,0.0
hydro_prod,Årjäng,2018,12813.0
hydro_prod,Sunne,2018,109498.5
hydro_prod,Karlstad,2018,30949.714285714286
hydro_prod,Kristinehamn,2018,322.0
hydro_prod,Filipstad,2018,42549.0
hydro_prod,Hagfors,2018,616342.0
hydro_prod,Arvika,2018,112284.0
hydro_prod,Säffle,2018,15063.0
hydro_prod,Lekeberg,2018,2790.4
hydro_prod,Laxå,2018,2885.0
hydro_prod,Hallsberg,2018,280.16666666666663
hydro_prod,Degerfors,2018,63816.5
hydro_prod,Hällefors,2018,44012.0
hydro_prod,Ljusnarsberg,2018,15394.0
hydro_prod,Örebro,2018,4827.0
hydro_prod,Kumla,2018,0.0
hydro_prod,Askersund,2018,504.5
hydro_prod,Karlskoga,2018,133083.0
hydro_prod,Nora,2018,18560.0
hydro_prod,Lindesberg,2018,46140.0
hydro_prod,Skinnskatteberg,2018,9449.666666666666
hydro_prod,Surahammar,2018,21459.0
hydro_prod,Kungsör,2018,996.0
hydro_prod,Hallstahammar,2018,49125.0
hydro_prod,Norberg,2018,145.125
hydro_prod,Västerås,2018,5312.0
hydro_prod,Sala,2018,0.0
hydro_prod,Fagersta,2018,22012.0
hydro_prod,Köping,2018,10970.0
hydro_prod,Arboga,2018,10733.0
hydro_prod,Vansbro,2018,116736.5
hydro_prod,Malung,2018,132984.2
hydro_prod,Gagnef,2018,271061.0
hydro_prod,Leksand,2018,94616.66666666667
hydro_prod,Rättvik,2018,17742.0
hydro_prod,Orsa,2018,80816.0
hydro_prod,Älvdalen,2018,1047785.0
hydro_prod,Smedjebacken,2018,35422.666666666664
hydro_prod,Mora,2018,174716.0
hydro_prod,Falun,2018,51003.5
hydro_prod,Borlänge,2018,799070.3333333334
hydro_prod,Säter,2018,483383.5
hydro_prod,Hedemora,2018,0.0
hydro_prod,Avesta,2018,406885.0
hydro_prod,Ludvika,2018,31868.0
